user_id,item_id,timestamp
276,100,874786605
276,547,874786605
276,249,874786632
276,257,874786657
276,123,874786657
276,471,874786657
594,520,874786664
594,357,874786664
276,246,874786686
276,109,874786686
276,25,874786686
276,293,874786686
276,410,874786686
276,147,874786686
276,240,874786713
276,455,874786713
276,235,874786734
23,203,874786746
276,237,874786756
276,475,874786756
276,742,874786756
23,511,874786770
23,421,874786770
276,685,874786784
276,250,874786784
276,411,874786807
276,845,874786807
276,473,874786831
276,458,874786854
276,290,874786854
276,1129,874786876
276,125,874786876
276,121,874786897
276,150,874786924
23,528,874786974
23,195,874786993
23,216,874787204
23,856,874787288
23,516,874787330
23,381,874787350
276,192,874787353
276,214,874787353
276,180,874787353
276,175,874787376
532,761,874787387
276,12,874787407
276,47,874787407
276,469,874787441
276,160,874787441
276,28,874787441
276,64,874787441
276,135,874787441
276,806,874787467
276,65,874787467
276,23,874787467
276,22,874787496
276,318,874787496
276,523,874787496
276,11,874787497
276,558,874787526
276,461,874787526
276,357,874787526
276,197,874787549
276,182,874787549
23,173,874787587
23,380,874787774
23,404,874787860
532,227,874788566
532,143,874788755
532,1221,874788957
23,386,874789001
851,924,874789109
23,530,874789279
23,427,874789279
532,451,874789474
532,1046,874790629
276,223,874790773
276,157,874790773
276,531,874790801
532,554,874790813
276,772,874790826
276,70,874790826
276,647,874790903
276,732,874790903
276,693,874790903
276,423,874790926
276,193,874790952
276,429,874790972
276,69,874790996
276,1220,874791048
276,425,874791101
276,81,874791101
276,1267,874791102
276,179,874791102
276,187,874791102
276,526,874791123
276,215,874791145
276,58,874791169
276,569,874791169
276,239,874791194
276,658,874791194
276,735,874791214
276,382,874791236
276,317,874791257
276,655,874791297
276,76,874791506
276,1135,874791527
276,4,874791623
276,8,874791623
276,168,874791623
276,42,874791623
276,56,874791623
276,204,874791667
276,153,874791667
276,209,874791667
532,721,874791671
276,959,874791695
276,154,874791747
276,854,874791806
276,746,874791806
276,1118,874791830
276,428,874791870
276,202,874791871
276,17,874791894
276,72,874791960
276,692,874791960
276,433,874791960
276,173,874791993
276,709,874792018
276,186,874792018
276,33,874792018
276,1218,874792040
276,210,874792094
276,393,874792094
276,396,874792118
821,294,874792194
821,1084,874792285
276,174,874792366
276,89,874792366
276,24,874792366
276,55,874792366
821,275,874792369
821,14,874792369
276,144,874792401
276,176,874792401
276,241,874792402
276,183,874792402
276,82,874792402
821,476,874792403
276,96,874792435
276,172,874792435
276,128,874792436
276,79,874792436
276,2,874792436
276,684,874792436
276,195,874792483
276,636,874792483
276,68,874792483
276,265,874792483
821,237,874792491
276,226,874792520
821,181,874792521
276,184,874792547
276,188,874792547
276,385,874792547
821,126,874792570
821,993,874792570
276,550,874792574
821,845,874792591
276,566,874792601
276,218,874792663
276,559,874792663
276,200,874792663
276,98,874792663
276,185,874792663
276,164,874792663
276,447,874792663
276,448,874792692
276,219,874792692
276,217,874792692
276,443,874792692
821,459,874792698
276,436,874792711
821,471,874792752
821,274,874792778
821,1,874792813
821,15,874792835
276,432,874792839
276,95,874792839
276,969,874792839
276,463,874792839
821,125,874792860
276,418,874792870
276,404,874792870
276,71,874792870
276,141,874792870
276,143,874792870
821,1197,874792889
821,151,874792889
276,99,874792907
276,419,874792907
276,588,874792907
276,417,874792907
276,420,874792945
821,1060,874793022
821,405,874793022
276,501,874793035
821,111,874793049
821,742,874793130
821,318,874793368
821,22,874793418
821,28,874793469
821,389,874793469
821,357,874793517
821,483,874793517
821,180,874793517
821,79,874793517
821,509,874793574
821,234,874793574
821,495,874793574
821,427,874793649
821,64,874793649
821,705,874793649
821,435,874793773
821,174,874793773
821,213,874793806
821,98,874793847
821,56,874793847
821,97,874793848
821,504,874793848
821,707,874793848
821,132,874793898
821,484,874793898
821,95,874793898
821,161,874793898
821,70,874793933
821,71,874793969
276,747,874795448
276,421,874795500
276,603,874795613
276,156,874795704
276,31,874795704
276,653,874795729
276,462,874795868
276,634,874795888
276,171,874795928
276,198,874795949
276,207,874795988
276,206,874795988
291,288,874805453
291,325,874805610
291,237,874805668
291,129,874805699
291,475,874805699
291,147,874805768
291,844,874805804
291,9,874805804
291,181,874805804
291,50,874805860
291,1067,874805892
291,1012,874805892
291,508,874805892
291,249,874805893
291,250,874805927
291,93,874805927
291,455,874805958
291,106,874805958
291,405,874805984
291,123,874806006
259,181,874809057
259,317,874809057
259,98,874809091
259,12,874809192
259,97,874809292
157,286,874813268
157,515,874813477
157,235,874813703
157,1,874813703
157,293,874813703
157,150,874813703
817,288,874815593
817,327,874815593
817,294,874815593
817,748,874815649
817,329,874815649
817,328,874815679
817,358,874815679
817,222,874815835
817,1,874815835
817,129,874815836
817,273,874815885
817,124,874815885
817,7,874815885
817,24,874815947
817,117,874815947
817,546,874815947
817,281,874816007
756,300,874826502
756,1,874826629
756,1149,874827023
756,171,874827062
756,1009,874827247
756,30,874827283
756,367,874827614
893,298,874827623
893,1,874827725
756,8,874827755
893,69,874827818
756,289,874828027
893,237,874828097
756,1119,874828349
893,286,874828384
756,50,874828592
756,96,874828640
893,24,874828649
893,410,874828649
756,89,874828769
893,117,874828772
756,117,874828826
756,176,874828826
756,147,874828826
893,240,874828864
893,405,874828864
893,118,874828864
893,471,874828897
756,210,874828902
893,597,874829230
756,432,874829258
756,588,874829258
756,1240,874829333
756,420,874829373
893,151,874829427
756,155,874829637
756,421,874829637
756,111,874829670
756,66,874829705
893,77,874829706
893,426,874829733
893,56,874829733
756,739,874829743
893,11,874829753
893,50,874829883
893,172,874829883
756,591,874829924
756,159,874829924
756,79,874829990
893,144,874830101
893,161,874830122
893,531,874830160
756,566,874830168
893,121,874830313
893,96,874830314
756,151,874830550
756,100,874831383
756,183,874831383
756,178,874831383
756,181,874831383
756,1074,874831383
756,143,874831383
756,603,874831383
756,1060,874831383
756,919,874831383
756,402,874831383
291,262,874833603
291,293,874833668
291,15,874833668
291,151,874833668
291,284,874833687
291,240,874833726
291,471,874833746
291,285,874833746
291,282,874833788
291,1016,874833827
291,763,874833841
291,1017,874833911
291,924,874833962
291,824,874833962
291,825,874833983
291,290,874834001
291,125,874834019
291,1277,874834019
291,291,874834054
291,413,874834054
291,236,874834128
291,411,874834220
291,685,874834254
291,460,874834254
291,1059,874834345
291,7,874834481
291,246,874834481
291,100,874834481
291,1,874834481
291,741,874834481
291,24,874834481
291,294,874834481
291,117,874834481
291,410,874834481
291,124,874834481
291,56,874834701
291,1073,874834701
291,98,874834701
291,12,874834701
291,55,874834735
291,943,874834735
291,234,874834735
291,939,874834768
291,1109,874834768
291,31,874834768
291,466,874834768
291,156,874834768
291,636,874834799
291,77,874834799
291,770,874834799
291,218,874834799
291,5,874834799
291,566,874834799
291,79,874834799
291,581,874834827
291,53,874834827
291,33,874834850
291,17,874834850
291,164,874834875
291,1046,874834875
291,356,874834875
291,226,874834895
291,1042,874834944
291,573,874834944
291,54,874834963
291,11,874835024
291,174,874835062
291,22,874835062
291,4,874835062
291,96,874835062
291,172,874835062
291,128,874835062
291,92,874835091
291,144,874835091
291,82,874835116
291,385,874835141
291,568,874835141
291,686,874835165
291,195,874835165
291,403,874835165
291,184,874835198
291,232,874835198
291,576,874835198
291,550,874835218
291,562,874835242
291,578,874835242
276,479,874836703
933,318,874853605
933,64,874853605
933,22,874853634
933,357,874853635
933,56,874853688
933,474,874853734
933,98,874853734
933,317,874853779
933,183,874853819
933,127,874853898
933,11,874853899
933,193,874853927
933,100,874853927
933,89,874853957
933,523,874853957
933,789,874853957
933,151,874853977
933,28,874853977
933,69,874854009
933,156,874854135
933,179,874854135
933,12,874854135
933,194,874854135
933,7,874854190
933,367,874854190
933,228,874854217
933,125,874854251
933,435,874854251
933,211,874854251
933,187,874854294
933,654,874854338
933,50,874854383
933,483,874854424
933,175,874854444
933,135,874854444
933,195,874854589
933,470,874854611
933,73,874854629
933,265,874854697
933,87,874854723
933,180,874854723
933,174,874854745
933,746,874854762
933,200,874854783
933,182,874854853
933,157,874854932
933,144,874854932
933,196,874854932
933,177,874854994
543,111,874861699
543,508,874861792
543,129,874862036
506,274,874862229
543,179,874862879
543,694,874862966
543,432,874862967
543,134,874862967
543,513,874863035
543,191,874863035
543,102,874863155
543,70,874863155
543,195,874863155
543,170,874863269
543,735,874863269
543,144,874863269
543,64,874863336
543,98,874863336
543,664,874863336
543,69,874863436
543,165,874863436
543,202,874863734
543,357,874863803
543,770,874863803
543,192,874863878
543,183,874864034
543,466,874864094
543,462,874864182
543,23,874864183
543,114,874864346
543,60,874864346
543,531,874864347
543,216,874864666
543,174,874864666
543,528,874864666
543,684,874864737
543,204,874864737
543,443,874864857
543,200,874864870
543,163,874864870
543,71,874864870
543,176,874865635
543,521,874865636
543,197,874866116
543,529,874866208
543,479,874866208
543,180,874866208
543,663,874866208
543,56,874866535
543,187,874866535
291,200,874867740
291,448,874867741
291,558,874867757
291,396,874867757
291,670,874867785
291,219,874867785
291,567,874867786
291,223,874867912
291,469,874867912
291,64,874867994
291,48,874868027
291,212,874868027
291,735,874868027
291,46,874868045
291,732,874868097
291,70,874868146
291,69,874868146
291,214,874868146
291,772,874868169
291,423,874868210
291,179,874868255
291,941,874868284
291,427,874868304
291,715,874868327
291,1220,874868382
291,215,874868382
291,655,874868629
291,729,874871442
291,631,874871479
291,402,874871498
291,202,874871736
291,238,874871736
291,153,874871736
291,204,874871736
291,428,874871766
291,8,874871766
291,168,874871800
291,173,874871800
291,90,874871800
291,367,874871800
506,478,874873067
506,510,874873067
506,1020,874873067
506,71,874873068
506,234,874873111
506,432,874873112
506,200,874873112
506,523,874873112
506,174,874873157
506,135,874873157
506,641,874873158
506,603,874873198
506,95,874873198
506,211,874873198
506,518,874873198
506,12,874873247
506,31,874873247
506,194,874873247
506,1073,874873247
506,55,874873287
506,514,874873287
506,69,874873327
506,175,874873327
506,56,874873374
506,97,874873374
506,8,874873374
506,202,874873374
506,731,874873374
506,195,874873374
506,470,874873423
506,96,874873423
506,208,874873423
506,604,874873528
506,521,874873529
506,692,874873529
506,684,874873529
506,209,874873529
506,479,874873571
506,228,874873571
506,496,874873615
506,132,874873615
506,191,874873615
506,73,874873703
506,430,874873703
506,497,874873703
506,435,874873744
506,657,874873745
506,196,874873745
506,82,874873745
506,216,874873794
506,230,874873847
506,447,874873847
506,176,874873892
506,655,874873892
506,193,874873944
506,88,874873944
506,68,874873944
506,385,874873944
506,63,874873944
506,642,874874000
506,79,874874054
506,399,874874054
506,168,874874055
506,418,874874055
506,204,874874055
506,608,874874055
506,70,874874055
506,732,874874109
506,89,874874109
506,233,874874109
506,199,874874109
506,530,874874110
506,710,874874151
506,203,874874152
506,183,874874308
506,661,874874308
506,28,874874308
506,173,874874308
506,1046,874874396
506,417,874874396
506,503,874874396
506,403,874874458
506,516,874874525
506,611,874874525
506,739,874874525
506,425,874874585
506,945,874874585
506,380,874874585
506,465,874874630
506,181,874874676
506,66,874874676
506,205,874874760
506,443,874874760
506,855,874874802
506,423,874874850
506,44,874874850
506,2,874874850
506,607,874874851
506,229,874874895
506,646,874874947
506,5,874874947
506,663,874874947
506,53,874874985
506,58,874874985
506,186,874875062
506,227,874875062
506,746,874875062
506,836,874875062
506,47,874876486
506,654,874876486
506,755,874876486
506,525,874876486
506,434,874876599
506,489,874876651
506,693,874876651
506,54,874876651
933,186,874938563
346,300,874947380
346,748,874947380
346,50,874947609
346,172,874947609
346,134,874947644
346,175,874947644
346,210,874947700
346,176,874947747
346,127,874947747
346,180,874947958
346,182,874948031
346,22,874948059
346,318,874948105
346,4,874948105
346,520,874948105
346,79,874948105
346,203,874948139
346,156,874948139
346,11,874948174
346,64,874948214
346,168,874948252
346,96,874948252
346,188,874948252
346,181,874948332
346,183,874948382
346,211,874948475
346,177,874948476
346,89,874948513
346,133,874948513
346,742,874948513
346,174,874948547
346,55,874948639
346,121,874948703
346,195,874948703
346,204,874948730
346,273,874948783
346,233,874948889
346,518,874948889
346,515,874948890
346,684,874948929
346,241,874948929
346,97,874948929
346,159,874949011
346,423,874949057
346,237,874949086
346,56,874949217
346,54,874949217
346,151,874949244
346,88,874949380
346,83,874949923
346,117,874950054
346,76,874950135
346,147,874950172
346,12,874950232
346,31,874950383
346,431,874950616
346,141,874950692
346,566,874950766
346,265,874950794
21,326,874950889
21,258,874950889
21,324,874950889
21,325,874950931
21,262,874950931
346,693,874950937
346,77,874950937
346,472,874950937
346,549,874950966
346,1135,874950993
21,875,874951005
21,330,874951040
21,301,874951054
21,15,874951188
21,127,874951188
21,408,874951188
21,9,874951188
21,1,874951244
21,993,874951245
21,240,874951245
21,844,874951292
21,100,874951292
21,7,874951292
21,273,874951349
21,244,874951349
21,298,874951382
21,123,874951382
21,129,874951382
21,234,874951657
21,854,874951657
21,671,874951657
21,98,874951657
21,56,874951658
21,201,874951658
21,185,874951658
21,853,874951658
21,200,874951695
21,164,874951695
21,558,874951695
21,447,874951695
21,637,874951695
21,17,874951695
21,218,874951696
21,452,874951727
21,448,874951727
21,443,874951761
21,219,874951797
21,656,874951797
21,184,874951797
21,53,874951820
21,436,874951858
21,675,874951897
130,300,874953239
130,286,874953239
130,326,874953239
130,321,874953291
130,289,874953291
130,288,874953291
130,294,874953337
130,329,874953337
130,330,874953424
130,328,874953525
130,322,874953525
130,258,874953526
130,748,874953526
130,358,874953526
130,678,874953526
130,7,874953557
130,508,874953557
130,150,874953558
130,1142,874953595
130,1,874953595
130,237,874953621
130,181,874953621
130,993,874953665
130,50,874953665
130,93,874953665
130,257,874953665
130,1016,874953698
130,246,874953698
130,763,874953728
130,235,874953728
130,455,874953728
130,222,874953769
130,293,874953769
130,298,874953769
130,255,874953794
130,596,874953825
130,111,874953825
130,756,874953866
130,412,874953866
130,597,874953866
130,24,874953866
297,258,874953892
297,286,874953892
130,118,874953895
130,117,874953895
297,100,874954183
297,116,874954260
297,275,874954260
297,24,874954260
297,124,874954353
297,515,874954353
297,129,874954353
297,283,874954387
297,137,874954425
297,475,874954426
297,628,874954497
297,117,874954497
297,25,874954497
297,284,874954497
297,7,874954541
297,50,874954541
297,455,874954611
297,1007,874954763
297,273,874954763
297,20,874954763
297,109,874954814
297,298,874954814
297,222,874954845
297,108,874955085
297,508,874955210
712,243,874956228
712,762,874956244
712,728,874956384
712,627,874956515
712,588,874956515
712,102,874956543
712,768,874956560
712,699,874956586
712,1221,874956641
712,366,874956713
712,204,874956810
712,367,874956841
712,781,874956841
712,451,874956872
712,399,874956872
712,63,874956903
712,790,874956931
712,40,874956956
712,944,874956981
712,395,874957005
712,94,874957005
712,465,874957113
712,755,874957113
712,140,874957140
712,794,874957243
712,796,874957268
712,1119,874957269
712,143,874957306
621,692,874962614
621,73,874962772
621,208,874962824
621,33,874962824
621,780,874962824
621,4,874962988
621,746,874963028
621,790,874963081
621,944,874963126
621,721,874963126
621,80,874963126
621,41,874963273
621,183,874963594
621,79,874963594
621,55,874963594
621,568,874963797
621,96,874963797
621,385,874963797
621,82,874964267
621,231,874964375
621,62,874964496
621,53,874964496
621,578,874964604
621,241,874964604
621,541,874964605
621,554,874964657
621,200,874964816
621,559,874964915
621,561,874964945
621,432,874965093
621,624,874965093
621,419,874965093
621,584,874965094
621,420,874965298
621,625,874965299
621,50,874965407
621,8,874965407
621,173,874965407
621,172,874965407
621,28,874965408
621,87,874965408
621,181,874965408
1,168,874965478
1,172,874965478
1,165,874965518
1,156,874965556
1,196,874965677
1,166,874965677
1,187,874965678
1,127,874965706
1,250,874965706
1,14,874965706
1,109,874965739
1,181,874965739
1,1,874965758
1,246,874965905
1,248,874965954
1,257,874965954
1,50,874965954
1,249,874965970
1,253,874965970
860,286,874967063
860,300,874967063
860,262,874967063
276,169,874977555
276,101,874977555
276,189,874977555
276,1240,874977579
342,286,874984002
342,319,874984002
342,327,874984025
342,301,874984045
342,156,874984128
342,23,874984154
342,179,874984175
342,133,874984207
342,486,874984207
342,100,874984207
342,175,874984207
342,32,874984207
342,657,874984207
342,9,874984233
342,475,874984233
342,153,874984261
342,204,874984261
342,487,874984315
342,12,874984315
342,56,874984315
342,11,874984315
342,558,874984341
342,514,874984341
342,152,874984341
342,4,874984395
342,433,874984395
342,47,874984430
342,584,874984430
342,208,874984430
342,813,874984480
342,246,874984480
342,1007,874984507
342,108,874984574
342,255,874984574
342,293,874984619
342,1012,874984639
342,14,874984661
342,93,874984684
342,129,874984684
342,123,874984832
342,237,874984832
532,301,874999563
346,291,875002643
76,324,875027206
76,286,875027206
76,23,875027355
76,192,875027442
76,203,875027507
76,89,875027507
76,276,875027601
76,56,875027739
76,70,875027981
76,59,875027981
76,60,875028007
76,531,875028007
76,1129,875028075
76,61,875028123
76,6,875028165
76,100,875028391
76,98,875028391
76,197,875028563
76,216,875028624
76,135,875028792
76,175,875028853
76,150,875028880
833,240,875035624
833,127,875035660
833,325,875035885
833,293,875035885
833,508,875035953
833,1017,875036017
833,93,875036056
833,628,875036102
833,100,875036169
833,24,875036213
833,298,875036383
833,235,875036418
833,1012,875036418
833,151,875036418
833,192,875038529
833,195,875038529
833,854,875038529
833,641,875038626
833,206,875038671
833,504,875038671
833,357,875038709
833,511,875038742
833,154,875038775
833,168,875038775
833,156,875038775
833,589,875038807
833,11,875038850
833,730,875038888
833,223,875038888
833,1070,875038987
833,134,875038987
833,1019,875039039
833,923,875039153
833,558,875039204
833,671,875039204
833,182,875039254
833,185,875039416
833,12,875039416
833,653,875039558
833,654,875039558
407,189,875042268
407,238,875042378
407,209,875042378
407,484,875042378
407,168,875042424
407,8,875042425
407,496,875042425
407,214,875042466
407,519,875042466
407,357,875042569
407,56,875042569
407,69,875042569
407,153,875042569
407,134,875042569
407,169,875042642
407,483,875042642
407,478,875042642
407,174,875042675
407,514,875042675
407,28,875042826
407,656,875042865
407,175,875042865
407,100,875042905
407,132,875043800
407,152,875043826
407,89,875043948
407,173,875043948
407,655,875044037
407,603,875044037
407,172,875044037
407,210,875044037
407,91,875044337
407,211,875044400
407,217,875044400
407,184,875044473
407,98,875044510
407,235,875044531
407,180,875044597
407,185,875044597
407,201,875045240
407,479,875045240
407,50,875045268
407,68,875045269
407,205,875045371
407,230,875045371
407,403,875045658
407,385,875045658
407,200,875045685
407,746,875046268
407,525,875046427
407,498,875046427
407,176,875046427
407,710,875046460
407,510,875046752
407,228,875046799
407,183,875046799
941,300,875048495
941,258,875048495
941,294,875048532
941,408,875048886
941,117,875048886
941,181,875048887
941,298,875048887
941,919,875048887
941,7,875048952
941,257,875048952
941,993,875048996
941,124,875048996
941,475,875049038
941,455,875049038
941,1007,875049077
941,147,875049077
941,15,875049144
941,1,875049144
297,208,875049192
297,168,875049192
870,286,875050332
870,288,875050370
870,327,875050410
870,646,875050524
870,641,875050524
870,95,875050559
870,178,875050559
870,653,875050559
870,520,875050559
870,474,875050559
870,497,875050559
870,127,875050602
870,195,875050602
870,69,875050603
870,48,875050603
870,697,875050603
870,170,875050637
870,514,875050637
870,428,875050672
870,185,875050672
870,188,875050672
870,134,875050697
870,171,875050698
870,174,875050698
870,197,875050723
870,317,875050723
870,58,875050723
870,603,875050723
870,1073,875050748
870,12,875050748
870,657,875050748
870,523,875050774
870,528,875050801
870,479,875050801
870,654,875050801
870,56,875050826
870,489,875050827
870,177,875050827
870,655,875050865
870,318,875050865
870,23,875050865
870,238,875050865
870,131,875050865
870,7,875051072
870,475,875051100
870,813,875051101
30,259,875058280
30,255,875059984
30,82,875060217
30,164,875060217
30,780,875060217
30,181,875060217
30,319,875060217
30,172,875060742
30,161,875060883
188,288,875071195
188,300,875071195
1,124,875071484
1,93,875071484
1,224,875071484
1,19,875071515
188,265,875071520
188,11,875071520
1,137,875071541
1,123,875071541
1,7,875071561
188,632,875071581
1,235,875071589
1,15,875071608
188,199,875071658
188,56,875071658
188,185,875071710
188,553,875071775
1,25,875071805
1,13,875071805
1,121,875071823
1,251,875071843
188,97,875071891
188,64,875071891
188,210,875071891
1,236,875071898
188,98,875071957
188,483,875072009
188,69,875072009
1,65,875072125
1,47,875072125
1,190,875072125
1,28,875072173
1,114,875072173
1,39,875072173
1,52,875072205
1,238,875072235
1,183,875072262
1,199,875072262
1,95,875072303
1,161,875072303
188,77,875072328
1,60,875072370
188,484,875072392
188,79,875072393
1,98,875072404
1,22,875072404
1,135,875072404
1,64,875072404
1,163,875072442
1,202,875072442
188,22,875072459
1,89,875072484
188,318,875072518
1,214,875072520
1,48,875072520
1,182,875072520
1,192,875072547
1,160,875072547
1,175,875072547
1,128,875072573
188,568,875072583
188,692,875072583
1,185,875072631
188,591,875072674
188,474,875072674
188,143,875072674
188,164,875072674
1,204,875072688
1,68,875072688
1,55,875072688
1,56,875072716
1,96,875072716
188,174,875072741
188,50,875072741
188,127,875072799
1,79,875072865
1,151,875072865
1,81,875072865
188,419,875072876
188,176,875072876
1,23,875072895
1,212,875072895
1,197,875072956
1,184,875072956
1,191,875072956
188,519,875072972
188,162,875072972
188,76,875073048
188,234,875073048
1,207,875073067
1,134,875073067
188,96,875073128
1,186,875073128
1,144,875073180
1,174,875073198
188,629,875073246
188,462,875073246
188,180,875073329
188,177,875073329
188,468,875073329
188,651,875073408
188,392,875073408
188,13,875073408
188,7,875073477
188,204,875073478
188,470,875073647
188,121,875073647
188,357,875073647
188,498,875073828
188,742,875073909
188,100,875074127
188,673,875074127
188,566,875074200
188,356,875074200
188,628,875074200
188,5,875074266
188,717,875074329
188,443,875074329
188,54,875074589
188,218,875074667
188,148,875074667
188,930,875074720
188,153,875075062
188,211,875075062
188,173,875075118
188,88,875075300
188,216,875075300
188,455,875075432
113,258,875075887
113,328,875076044
113,50,875076416
113,126,875076827
113,246,875076872
113,299,875076986
113,327,875076987
291,72,875086090
291,49,875086090
291,154,875086185
291,66,875086185
291,67,875086308
291,785,875086308
291,1098,875086330
291,80,875086354
291,722,875086460
291,210,875086491
291,384,875086562
291,780,875086636
291,41,875086636
291,790,875086699
291,401,875086766
291,99,875086887
291,946,875086887
291,140,875086887
291,71,875086887
291,588,875086920
291,418,875086920
291,28,875086920
291,95,875086921
291,404,875086958
291,417,875086958
291,420,875086991
291,627,875086991
291,501,875087100
291,416,875087100
291,820,875087125
291,101,875087198
291,97,875087264
291,747,875087290
291,794,875087334
291,421,875087352
291,159,875087488
291,1210,875087656
291,582,875087720
291,496,875088191
793,288,875103584
793,294,875103584
793,117,875103739
793,127,875103773
793,181,875103810
793,844,875103842
793,150,875103842
793,1067,875103875
793,248,875103875
793,257,875103901
793,50,875103942
793,298,875103971
793,100,875104031
793,250,875104031
793,129,875104067
793,1142,875104068
793,293,875104091
793,1,875104091
793,109,875104119
793,151,875104142
793,282,875104340
793,148,875104498
793,252,875104498
793,240,875104565
793,3,875104592
793,508,875104620
793,591,875104752
407,194,875115452
407,705,875116117
407,97,875116167
407,154,875116964
407,737,875117053
407,143,875117053
407,433,875117053
407,195,875119886
833,474,875122675
833,806,875122675
833,56,875122716
833,483,875122716
833,205,875122814
833,183,875123026
833,32,875123255
833,47,875123299
833,177,875123299
